,Unnamed: 0.1,original_index,sentence,Unnamed: 0,date,year,month,day,author,title,url,section,publication,objectivity_classification,Emotional_appeal_classification,classification_raw,WordCount
2247,2247,47,as part of cmki usaid is helping ukraine transition its power connection from russia to central europe,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,True,False,Objective,17
2248,2248,47,american foreign aid is transformational and still needed in this region but it is not going to replace american trade and investment,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,False,Subjective,22
2249,2249,47,if the united states is not there these countries will seek other trading partners including china or even russia,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,True,False,Objective,19
2250,2250,47,the united states should be reviewing our trade relations with the countries around russias periphery and seek to deepen those economic ties,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,False,Subjective,22
2251,2251,47,we will still need several critical softpower tools present in the region including the exim bank and the new us development finance corporation dfc formerly known as opic to compete with china turkey and the gulf states,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,True,False,Objective,37
2252,2252,47,another overlooked instrument for this fight is ensuring that these countries reach a highcaliber level of english language,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,True,Subjective Emotional Appeal,18
2253,2253,47,if we want these countries to turn away from russia we need them to speak and operate in the english language at levels that allow them to integrate into the west,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,True,Subjective Emotional Appeal,31
2254,2254,47,unfortunately ukraine albania and georgia all rank in the low category on education firsts english proficiency index,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,True,Subjective Emotional Appeal,17
2255,2255,47,cmki is not only a way to help countries push back against the russia challenge but also is a way to help enable more integration with the west,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,False,Subjective,28
2256,2256,47,according to a recent poll by the pew research center most people in this region support the shift from oneparty rule and a statecontrolled economy to a multiparty system and a market economy,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,True,False,Objective,33
2257,2257,47,interestingly on the other hand more than 60 percent of russians surveyed characterize the end of the soviet union as a great misfortune,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,True,False,Objective,23
2258,2258,47,over the next several administrations cmki is going to be the significant softpower approach for this part of the world,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,False,Subjective,20
2259,2259,47,daniel f runde is a senior vice president and william a schreyer chair in global analysis at the center for strategic and international studies,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,True,False,Objective,24
2260,2260,47,he previously worked for the us agency for international development the world bank group and in investment banking with experience in africa asia europe latin america and the middle east,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,True,False,Objective,30
2261,2261,47,view the discussion thread,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,False,Unclassifiable,4
2262,2262,47,the hill 1625 k street nw suite 900 washington dc 20006  2026288500 tel  2026288503 fax the contents of this site are 2019 capitol hill publishing corp a subsidiary of news communications inc,47,11/15/2019 0:00,2019,11,15,"Daniel F. Runde, opinion contributor",Countering malign Kremlin influence will be with us for decades | TheHill,https://thehill.com/opinion/international/470648-countering-malign-kremlin-influence-will-be-with-us-for-decades,,The Hill,False,False,Unclassifiable,34
2263,2263,48,the food and drug administration fda is facing a new wave of legal challenges over its rules for electronic cigarettes,48,1/30/2018 0:00,2018,1,30,Lydia Wheeler,FDA faces new lawsuits over e-cigarette rule | TheHill,https://thehill.com/regulation/healthcare/371431-fda-faces-new-lawsuits-over-e-cigarette-rule,,The Hill,True,False,Objective,20
2264,2264,48,the pacific legal foundation filed lawsuits on behalf of vaping businesses in district courts in the district of columbia minnesota and texas on tuesday,48,1/30/2018 0:00,2018,1,30,Lydia Wheeler,FDA faces new lawsuits over e-cigarette rule | TheHill,https://thehill.com/regulation/healthcare/371431-fda-faces-new-lawsuits-over-e-cigarette-rule,,The Hill,True,False,Objective,24
2265,2265,48,in the lawsuits the foundation argues the fdas socalled deeming rule which brings ecigarettes under the same regulatory scheme as traditional cigarettes violates the first amendment because it allows the agency to treat many nontobacco vaping products as if they were tobacco products regulated by the tobacco control act,48,1/30/2018 0:00,2018,1,30,Lydia Wheeler,FDA faces new lawsuits over e-cigarette rule | TheHill,https://thehill.com/regulation/healthcare/371431-fda-faces-new-lawsuits-over-e-cigarette-rule,,The Hill,True,False,Objective,49
2266,2266,48,thanks to the deeming rule anyone who manufactures or sells a vaping product must obtain fdas preapproval before engaging in truthful speech concerning that products health and related effects attorneys for the legal group argue in court documents,48,1/30/2018 0:00,2018,1,30,Lydia Wheeler,FDA faces new lawsuits over e-cigarette rule | TheHill,https://thehill.com/regulation/healthcare/371431-fda-faces-new-lawsuits-over-e-cigarette-rule,,The Hill,True,False,Objective,38
2267,2267,48,moreover it is the wouldbe speaker who must bear the burden of convincing the agency that the truthful speech will improve public health,48,1/30/2018 0:00,2018,1,30,Lydia Wheeler,FDA faces new lawsuits over e-cigarette rule | TheHill,https://thehill.com/regulation/healthcare/371431-fda-faces-new-lawsuits-over-e-cigarette-rule,,The Hill,True,False,Objective,23
